name,formattedAddress,location,displayName,websiteUri
places/ChIJ_UOZGMb-wokRZz6O3OcHirQ,"1074B Main Ave, Clifton, NJ 07011, USA","{'latitude': 40.8734434, 'longitude': -74.1375499}","{'text': 'Threads for Heads', 'languageCode': 'en'}",http://www.t4hcustom.com/
places/ChIJ_SShdqEBw4kRRObO0BB5zzY,"86 Lackawanna Ave #213, Woodland Park, NJ 07424, USA","{'latitude': 40.8892125, 'longitude': -74.21334689999999}","{'text': 'Print & Stitch', 'languageCode': 'en'}",
places/ChIJhREn0jVVwokRSkTjwxwaExE,"62 Maple Ave, Montclair, NJ 07042, USA","{'latitude': 40.8050424, 'longitude': -74.2126456}","{'text': 'MLD Print & More LLC', 'languageCode': 'en'}",https://we-promote-you.dcpromosite.com/
places/ChIJ7-HkYu8Hw4kR-EK_mISlUkc,"1275 Bloomfield Ave Unit 54B, Fairfield, NJ 07004, USA","{'latitude': 40.8584201, 'longitude': -74.31509299999999}","{'text': 'Trio Custom Goods', 'languageCode': 'en'}",
places/ChIJXfdA05D7wokRgeYiqinOyNY,"91 Fulton St, Boonton, NJ 07005, USA","{'latitude': 40.9136488, 'longitude': -74.3962366}","{'text': 'Varsity Stitch Shop', 'languageCode': 'en'}",http://www.varsitystitchshop.com/
places/ChIJtZdQX6uqw4kRE5BQQF7LJ8s,"127 Watchung Ave, Montclair, NJ 07043, USA","{'latitude': 40.830267899999996, 'longitude': -74.2049399}","{'text': 'Yarnia', 'languageCode': 'en'}",http://www.shopyarnia.com/
places/ChIJlZlNrncAw4kRT_DeefoFKjU,"5 Fairview Ave, Verona, NJ 07044, USA","{'latitude': 40.8343631, 'longitude': -74.2505984}","{'text': 'Academy Apparel', 'languageCode': 'en'}",http://academyapparelnj.com/
places/ChIJ7aG8U4MAw4kRRhlrn-bwJgg,"450 Bloomfield Ave #101, Verona, NJ 07044, USA","{'latitude': 40.8300207, 'longitude': -74.2420307}","{'text': 'Beyond Knits & Needles', 'languageCode': 'en'}",http://beyondknitsandneedles.net/
places/ChIJHxjprbrwwokRsJC6XRUv5V0,"836 Palisade Ave, Teaneck, NJ 07666, USA","{'latitude': 40.888906999999996, 'longitude': -74.017954}","{'text': 'Embroideries Unlimited/Teaneck General Store', 'languageCode': 'en'}",http://www.teaneckgeneralstore.com/
places/ChIJs0azBkxVwokRyMcN0GllSC4,"133 Glenridge Ave, Montclair, NJ 07042, USA","{'latitude': 40.8126135, 'longitude': -74.212451}","{'text': '4EVERGRAFIX', 'languageCode': 'en'}",http://www.4evergrafix.com/
places/ChIJP2utzJD9wokRHBaZ3vrAoxw,"151 Belmont Ave, Paterson, NJ 07502, USA","{'latitude': 40.9287166, 'longitude': -74.1815512}","{'text': 'The Branding Company LLC.', 'languageCode': 'en'}",http://www.tbcmerch.com/
places/ChIJ-1XY4R7-wokRVZ3nQzN4VUU,"86 Lackawanna Ave suite 320, Woodland Park, NJ 07424, USA","{'latitude': 40.88913290000001, 'longitude': -74.21381579999999}","{'text': 'I P Embroidery', 'languageCode': 'en'}",https://ip-embroidery.com/
places/ChIJy7p7szv5wokRmae7Kcw0hu8,"2 Passaic St, Passaic, NJ 07055, USA","{'latitude': 40.862879299999996, 'longitude': -74.1080971}","{'text': 'Patches Studio', 'languageCode': 'en'}",https://patchesstudio.com/
places/ChIJuUt9WNf_wokRo7lIyr_xoQ0,"397 Monroe St, Passaic, NJ 07055, USA","{'latitude': 40.8629379, 'longitude': -74.1322119}","{'text': 'Embroidery Perfection', 'languageCode': 'en'}",https://www.instagram.com/embroidery_perfection?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
places/ChIJozvnUdP-wokRvs0Rh52WAJY,"596 Main Ave, Passaic, NJ 07055, USA","{'latitude': 40.859374599999995, 'longitude': -74.1240634}","{'text': 'AllCourt Printing', 'languageCode': 'en'}",http://www.allcourtprinting.com/
places/ChIJR-Qsn_9VwokRCncvgl8GW6M,"386 Franklin Ave, Nutley, NJ 07110, USA","{'latitude': 40.8203241, 'longitude': -74.1583697}","{'text': 'K & K Trophy & Apparel', 'languageCode': 'en'}",http://www.kktrophy.com/
places/ChIJ3aBNZm35wokRpwfl4KwtD8I,"116 S Main St Suite 4, Lodi, NJ 07644, USA","{'latitude': 40.8699438, 'longitude': -74.0891623}","{'text': 'JDM Associates Inc.', 'languageCode': 'en'}",http://www.jdmassociatesinc.com/
places/ChIJtUyjuDj5wokRNYhlP61C77I,"40 Essex St, Rochelle Park, NJ 07662, USA","{'latitude': 40.8953705, 'longitude': -74.0777976}","{'text': 'Designs Advantage', 'languageCode': 'en'}",
places/ChIJC7_Kg2--xokRRwHoWBZhwbs,"433 Lincoln St, Carlstadt, NJ 07072, USA","{'latitude': 40.8422683, 'longitude': -74.0978373}","{'text': 'Marathon Thread USA', 'languageCode': 'en'}",https://www.marathonthread.com/
places/ChIJd6KPdoL-wokROG1vp5WmM4k,"329 Lakeview Ave, Clifton, NJ 07011, USA","{'latitude': 40.886341800000004, 'longitude': -74.1382904}","{'text': 'Artistic Embroidery and Printing Services', 'languageCode': 'en'}",
places/ChIJVeKnTrr5wokRtCpOIjWN0ak,"161 S River St, Hackensack, NJ 07601, USA","{'latitude': 40.8735764, 'longitude': -74.0406153}","{'text': 'CustomBrother Emrodiery', 'languageCode': 'en'}",
places/ChIJxUJL8AH7wokRd9M4YEJBOfM,"117 Kinderkamack Rd #201, River Edge, NJ 07661, USA","{'latitude': 40.9117926, 'longitude': -74.03666869999999}","{'text': 'Threadmates', 'languageCode': 'en'}",https://www.threadmates.com/
places/ChIJL5v9icf5wokRWD68cvhCbEo,"820 Washington Ave, Carlstadt, NJ 07072, USA","{'latitude': 40.8323312, 'longitude': -74.0544305}","{'text': 'Ink Stitch', 'languageCode': 'en'}",
places/ChIJA9UF0kD4wokRvuP-ckjTBjo,"60 Commerce Rd, Carlstadt, NJ 07072, USA","{'latitude': 40.8292554, 'longitude': -74.05721489999999}","{'text': 'Diamond Needle Corporation', 'languageCode': 'en'}",https://www.diamondneedle.com/?utm_source=google&utm_medium=gmb&utm_campaign=traffic
places/ChIJs7aOzZfvwokR-ALlVKUfWsA,"70 Oak St Unit 103, Norwood, NJ 07648, USA","{'latitude': 40.9976519, 'longitude': -73.9524737}","{'text': 'Mt Embroidery & Promotions LLC', 'languageCode': 'en'}",
places/ChIJYeo9cn_3wokRcMk8zcpZwmg,"7 Commercial Ave #7B, Fairview, NJ 07022, USA","{'latitude': 40.817009, 'longitude': -74.002685}","{'text': 'Aura Printing & Designs', 'languageCode': 'en'}",
places/ChIJOxUhJQn3wokR_jtb6GHYqyU,"14 NJ-5, Palisades Park, NJ 07650, USA","{'latitude': 40.8404388, 'longitude': -73.99835399999999}","{'text': 'Lace Embroidery LLC', 'languageCode': 'en'}",
places/ChIJjdSkhBnzwokREoxgkV6OfP4,"2545A Grand Ave, Bronx, NY 10468, USA","{'latitude': 40.8662185, 'longitude': -73.9010375}","{'text': 'Freelance Digitizers', 'languageCode': 'en'}",https://www.freelancedigitizers.com/
places/ChIJkS62qHtl54gRPwedMYNevOU,"201 Gates Rd # G, Little Ferry, NJ 07643, USA","{'latitude': 40.8442081, 'longitude': -74.03285799999999}","{'text': 'General Tag', 'languageCode': 'en'}",http://www.generaltag.com/
places/ChIJEQehnNr1wokR3rtfBnP_IH4,"605 E 132nd St basement c, Bronx, NY 10454, USA","{'latitude': 40.8025448, 'longitude': -73.9187597}","{'text': 'The Print Kitchen', 'languageCode': 'en'}",
places/ChIJYR6WkGb0wokRphSGOxSgRDI,"4175b Third Ave, Bronx, NY 10457, USA","{'latitude': 40.8457345, 'longitude': -73.89688149999999}","{'text': 'Xclusive Dezigns', 'languageCode': 'en'}",
places/ChIJx1edTXo1EosRT8BXaHMzwRM,"860 Westchester Ave, Bronx, NY 10459, USA","{'latitude': 40.820174, 'longitude': -73.900184}","{'text': 'Valley of Beracah Imprint-NYC Printshop & Embroidery', 'languageCode': 'en'}",https://www.vobimprint.com/
places/ChIJVVPsy-D1wokR77Zi5p4T5OY,"2960 Third Ave, Bronx, NY 10455, USA","{'latitude': 40.8180881, 'longitude': -73.91456579999999}","{'text': ""DJOUNEDOUT.'S AFRICAN FASHION & EMBROIDERY DESIGN"", 'languageCode': 'en'}",
places/ChIJczq6hdv1wokREEQyKG3HaoI,"243 E 138th St, Bronx, NY 10451, USA","{'latitude': 40.8118416, 'longitude': -73.92778349999999}","{'text': 'QuickPrinter, Inc.', 'languageCode': 'en'}",http://www.quickprinter.net/
places/ChIJqaCpjp32wokR7A1nNuoFI8s,"2200 Amsterdam Ave, New York, NY 10032, USA","{'latitude': 40.8408243, 'longitude': -73.9364772}","{'text': 'Peligro Sports', 'languageCode': 'en'}",http://www.peligrosportsnyc.com/
places/ChIJxYUefTz0wokReLlNE9yJi-0,"1388-92 Jesup Ave, Bronx, NY 10452, USA","{'latitude': 40.840726, 'longitude': -73.920827}","{'text': 'klave Designs Barbershop Uniforms & Embroidery', 'languageCode': 'en'}",
places/ChIJ3abQFIz1wokRLfFvrey5GlU,"175 Walnut Ave Ste 202A, Bronx, NY 10454, USA","{'latitude': 40.8013536, 'longitude': -73.9101142}","{'text': 'STW Fashion Group Inc.', 'languageCode': 'en'}",http://stwfashiongroup.com/
places/ChIJxabxZQr1wokRPpRtoTG7hWI,"560 Southern Blvd, Bronx, NY 10455, USA","{'latitude': 40.812093999999995, 'longitude': -73.903005}","{'text': 'Agape Printing Plus', 'languageCode': 'en'}",https://www.agapeprintingplus.com/
places/ChIJPU1R5GX0wokRlWIy19COifg,"4197 Park Ave, Bronx, NY 10457, USA","{'latitude': 40.8472629, 'longitude': -73.9000164}","{'text': 'Creative Creations Inc', 'languageCode': 'en'}",http://www.tara-rific.com/
places/ChIJNXpE5uX1wokRYq4zAxPC39Y,"941 Longfellow Ave, Bronx, NY 10474, USA","{'latitude': 40.821452699999995, 'longitude': -73.8869057}","{'text': 'Prompt Printing & Embroidery', 'languageCode': 'en'}",
places/ChIJtxLsv-_0wokRETikDdfD88s,"2025 Matthews Ave, Bronx, NY 10462, USA","{'latitude': 40.8513892, 'longitude': -73.86328180000001}","{'text': 'Quizhpi Bordados', 'languageCode': 'en'}",
places/ChIJd0QRAGH1wokRJP7wD2YGw_s,"1700 Zerega Ave #250, Bronx, NY 10462, USA","{'latitude': 40.840006599999995, 'longitude': -73.85103339999999}","{'text': 'Ryzl Stitches And Threads', 'languageCode': 'en'}",
places/ChIJcZjbwKj1wokRtiNXDJKqMqs,"1150 E 156th St, Bronx, NY 10474, USA","{'latitude': 40.812798799999996, 'longitude': -73.89370319999999}","{'text': 'North American Apparel, Inc.', 'languageCode': 'en'}",
places/ChIJO1jZlCj1wokRFS0LlIthWJw,"1232 Noble Ave, Bronx, NY 10472, USA","{'latitude': 40.8305563, 'longitude': -73.8696585}","{'text': 'Tailoring Studio B', 'languageCode': 'en'}",https://tailoringstudiob.com/
places/ChIJqcB_gKL1wokRtH79486hmHs,"1279 Castle Hill Ave, Bronx, NY 10462, USA","{'latitude': 40.8337888, 'longitude': -73.8517237}","{'text': 'Uptown Prints', 'languageCode': 'en'}",http://uptownprints.com/
places/ChIJPU1R5GX0wokRth-wWonj3aM,"4197 Park Ave, Bronx, NY 10457, USA","{'latitude': 40.8472344, 'longitude': -73.8999651}","{'text': 'Tara-Riffic Screen Printing', 'languageCode': 'en'}",http://www.tara-rific.com/
places/ChIJj8h8P770wokRD0nIaGkJRAU,"1415 Blondell Ave Near, Bronx, NY 10461, USA","{'latitude': 40.8432582, 'longitude': -73.8434226}","{'text': 'Kenmar Shirts/Apparel Printing', 'languageCode': 'en'}",http://www.kenmarshirts.com/
places/ChIJMckR1DjzwokROFTm4iJofS4,"3601 Bronxwood Ave Store Front, Bronx, NY 10469, USA","{'latitude': 40.8779143, 'longitude': -73.8595071}","{'text': 'Custom 101 Prints Inc', 'languageCode': 'en'}",https://www.custom101prints.com/
places/ChIJS588y6qMwokRruXF4-P9N-8,"1575 Stillwell Ave, Bronx, NY 10461, USA","{'latitude': 40.8548167, 'longitude': -73.8419753}","{'text': 'Diamondback Sportswear', 'languageCode': 'en'}",http://diamondbackny.com/
places/ChIJWX-btQmSwokRkyOZp7NL-wY,"151 E Prospect Ave, Mamaroneck, NY 10543, USA","{'latitude': 40.950216499999996, 'longitude': -73.7321618}","{'text': 'Ink It Up', 'languageCode': 'en'}",http://www.inkitup.com/
places/ChIJUVrRVX-HwokRfqyvXHIiIaU,"683 Glen Cove Ave, Glen Head, NY 11545, USA","{'latitude': 40.8320947, 'longitude': -73.62986599999999}","{'text': 'Fomo: Embroidery & Boutique', 'languageCode': 'en'}",http://www.fomoembroidery.com/
places/ChIJGzCUuZ6FwokRZ0OkkbXzqQs,"95 Glen Cove Ave #2886, Glen Cove, NY 11542, USA","{'latitude': 40.8586581, 'longitude': -73.6345264}","{'text': 'New Hot Styles Apparel Printing inc.', 'languageCode': 'en'}",http://www.newhotstylesapparel.com/
places/ChIJaeYQT0BVtyARKp0WWCthkMM,"40 Owatonna St, Haworth, NJ 07641, USA","{'latitude': 40.956172699999996, 'longitude': -73.9879156}","{'text': 'Embroidery Babes', 'languageCode': 'en'}",http://embroiderybabes.com/
places/ChIJ_Xfd_EPjwokR37vnBGkVjI4,"230 Godwin Ave, Midland Park, NJ 07432, USA","{'latitude': 40.989438, 'longitude': -74.1407321}","{'text': 'Branding Time', 'languageCode': 'en'}",
places/ChIJg6D1XWoBw4kR2lAHc3y5HFY,"Willowbrook Mall, Wayne, NJ 07470, USA","{'latitude': 40.8900327, 'longitude': -74.25884239999999}","{'text': 'Custom Apparel Company', 'languageCode': 'en'}",
places/ChIJJ9CxF54Bw4kRHFUTVaCz_q4,"1400 Willowbrook Blvd, Wayne, NJ 07470, USA","{'latitude': 40.888706899999995, 'longitude': -74.2593816}","{'text': 'The custom place', 'languageCode': 'en'}",
places/ChIJpffCXBIBw4kRvo6JwFIyXks,"25 Amity St, Little Falls, NJ 07424, USA","{'latitude': 40.882961699999996, 'longitude': -74.2473467}","{'text': 'Sun Tee Unlimited LLC', 'languageCode': 'en'}",http://www.sun-tees.com/
places/ChIJU4QHDxoBw4kRVNCz_NL_kf8,"390 Fairfield Rd, Fairfield, NJ 07004, USA","{'latitude': 40.8855757, 'longitude': -74.27981439999999}","{'text': 'The Edwardian Needle', 'languageCode': 'en'}",
places/ChIJv5f_rbX7wokRbu_k_wBs7p0,"250 New Pehle Ave, Saddle Brook, NJ 07663, USA","{'latitude': 40.9048728, 'longitude': -74.1047224}","{'text': 'The Stitch N Print Store - Screen Printing & Embroidery Shop', 'languageCode': 'en'}",https://thestitchnprintstore.com/
places/ChIJqWEQ5Lr-wokRvSO0ANiO1OI,"264 Lakeview Ave, Clifton, NJ 07011, USA","{'latitude': 40.88402, 'longitude': -74.1382588}","{'text': 'Monarca Style', 'languageCode': 'en'}",https://www.monarcastyle.com/pages/contact-us
places/ChIJ1TU6GqHzw4kRXcTapgTR8Js,"228 Rosa Parks Blvd, Paterson, NJ 07501, USA","{'latitude': 40.9208103, 'longitude': -74.1593264}","{'text': 'CDR GRAPHICS SERVICES LLC', 'languageCode': 'en'}",
places/ChIJNYvw99_-wokRXdkhG78tLcs,"14 Evans Pl, Pompton Plains, NJ 07444, USA","{'latitude': 40.968783599999995, 'longitude': -74.29492259999999}","{'text': 'Alpha Athletic Wear LLC', 'languageCode': 'en'}",
places/ChIJgfrirKf9wokRxyO_u1sjt7M,"27 N Straight St, Paterson, NJ 07522, USA","{'latitude': 40.9261169, 'longitude': -74.16797509999999}","{'text': 'Fifteeneedles', 'languageCode': 'en'}",http://fifteeneedles.com/
places/ChIJX3xp7KXjwokRWY_fgwmpyJM,"288 Brookside Ave, Wyckoff, NJ 07481, USA","{'latitude': 41.0225356, 'longitude': -74.15832859999999}","{'text': 'Exclusive Embroidery', 'languageCode': 'en'}",
places/ChIJxToPDvX7wokR2rYoVLHo1UA,"64 Bushes Ln, Elmwood Park, NJ 07407, USA","{'latitude': 40.906942, 'longitude': -74.1110992}","{'text': 'Unique Embroidery', 'languageCode': 'en'}",https://www.uniquerus.com/
places/ChIJveVyWYX-wokRh41Xi0N8VFI,"333 Hazel St, Clifton, NJ 07011, USA","{'latitude': 40.8889353, 'longitude': -74.1602369}","{'text': 'Excellent Printing & Signs', 'languageCode': 'en'}",http://www.excellent-printing.com/
places/ChIJsWyysQz6wokRv7EEi-wxGvo,"167 Boulevard, Hasbrouck Heights, NJ 07604, USA","{'latitude': 40.8603678, 'longitude': -74.08003040000001}","{'text': 'iDesign Printing and Copy Center', 'languageCode': 'en'}",http://www.idesignnj.com/
places/ChIJ8QUyWqH-wokRMmMFyjaAfQg,"45 E Madison Ave, Clifton, NJ 07011, USA","{'latitude': 40.874854, 'longitude': -74.135266}","{'text': 'Print Bandit', 'languageCode': 'en'}",
places/ChIJhVhoqr7xwokRu7Pl1UsJoKI,"260 Grand Ave, Englewood, NJ 07631, USA","{'latitude': 40.8848493, 'longitude': -73.9779168}","{'text': 'Fully Promoted Englewood NJ', 'languageCode': 'en'}",https://fullypromoted.com/locations/tenafly-nj/
places/ChIJv0zvbAX6wokRJ97GGp5ihVE,"381 Main St, Hackensack, NJ 07601, USA","{'latitude': 40.8903302, 'longitude': -74.0398651}","{'text': 'EmbroidMe Hackensack, NJ', 'languageCode': 'en'}",http://embroidme-hackensack.com/
places/ChIJ34hGPQP6wokRIp-CeXzlHuc,"222 River St, Hackensack, NJ 07601, USA","{'latitude': 40.8847177, 'longitude': -74.0402022}","{'text': 'Blue Dog Graphics', 'languageCode': 'en'}",https://www.gobluedog.com/
places/ChIJ6a-Z-vHxwokRpi0lBxJSvMg,"109 Portland Ave, Bergenfield, NJ 07621, USA","{'latitude': 40.9242345, 'longitude': -73.997412}","{'text': 'Maximum Graphics', 'languageCode': 'en'}",http://maximumgraphics.biz/
places/ChIJb8f3dbP5wokRB8fON-DFvL8,"38 Main St, Little Ferry, NJ 07643, USA","{'latitude': 40.8501179, 'longitude': -74.0342581}","{'text': 'NJ Pro Signs', 'languageCode': 'en'}",https://www.njprosigns.com/
places/ChIJq6_yBu35wokR7nSYWyKxd-8,"248 West St, South Hackensack, NJ 07606, USA","{'latitude': 40.8712678, 'longitude': -74.0507451}","{'text': 'Cyborgraphics Inc.', 'languageCode': 'en'}",
places/ChIJJXesTiHxwokRK5g77BcFAjQ,"17 E Linden Ave, Englewood, NJ 07631, USA","{'latitude': 40.887984599999996, 'longitude': -73.9781886}","{'text': 'Bergen Embroidery & Screen Ptg', 'languageCode': 'en'}",
places/ChIJcyLrqaPzwokRbN6hKSstHG8,"Store Front, 135 W 238th St, Bronx, NY 10463, USA","{'latitude': 40.883672, 'longitude': -73.897306}","{'text': 'New Heights Signs and Apparel', 'languageCode': 'en'}",
places/ChIJg6dii4HzwokRovh0guqs-Q0,"99 Waverly St, Yonkers, NY 10701, USA","{'latitude': 40.9324039, 'longitude': -73.89373359999999}","{'text': 'ABRAHAM CUSTOM PRINTING & EMBROIDERY INC', 'languageCode': 'en'}",
places/ChIJ5VvMsaf1wokROH3PBeCW0Fc,"392 E Tremont Ave, Bronx, NY 10457, USA","{'latitude': 40.8476313, 'longitude': -73.9014294}","{'text': 'Instant t-shirt printing/ DTF print', 'languageCode': 'en'}",http://www.instanttshirtprinting.com/
places/ChIJV2a02J_2wokRD11T7fZYuiY,"575 W 175th St #55, New York, NY 10033, USA","{'latitude': 40.8454473, 'longitude': -73.93608390000001}","{'text': 'Signs R Us', 'languageCode': 'en'}",
places/ChIJR5aWZn30wokRlyLoeXn917c,"611 E 182nd St, Bronx, NY 10457, USA","{'latitude': 40.8518486, 'longitude': -73.8893736}","{'text': 'E-Z Advertising Corp.', 'languageCode': 'en'}",
places/ChIJwSmCsjaNwokR5BoyFcRANTU,"2528 Boston Rd, Bronx, NY 10467, USA","{'latitude': 40.8638219, 'longitude': -73.86440900000001}","{'text': 'Makalani T-Shirt Printing', 'languageCode': 'en'}",
places/ChIJ9fS4UUjzwokRs1Z5g2JFD2U,"1236A E Gun Hill Rd, Bronx, NY 10469, USA","{'latitude': 40.872368099999996, 'longitude': -73.8511736}","{'text': 'SOLIDROCK PRINT', 'languageCode': 'en'}",https://solidrockprint.com/
places/ChIJh6WM4SONwokRCBGTq8iXY0A,"724 S Columbus Ave, Mt Vernon, NY 10550, USA","{'latitude': 40.895215, 'longitude': -73.82319799999999}","{'text': 'T Shirt Works', 'languageCode': 'en'}",
places/ChIJf_2A-0mNwokRswDcgg5LQEo,"30 E 1st St, Mt Vernon, NY 10550, USA","{'latitude': 40.9117903, 'longitude': -73.8355236}","{'text': 'Digiprint', 'languageCode': 'en'}",http://www.digiprintmv.com/
places/ChIJaQRCR8j0wokRFvnmjpg_RUY,"1239 Castle Hill Ave, Bronx, NY 10462, USA","{'latitude': 40.832923699999995, 'longitude': -73.8514498}","{'text': 'Varsity Uniform', 'languageCode': 'en'}",
places/ChIJ_TGfBHbzwokRXXsssYYG1Ew,"3020 Jerome Ave, Bronx, NY 10468, USA","{'latitude': 40.8743657, 'longitude': -73.8887151}","{'text': 'Mex Printing', 'languageCode': 'en'}",http://www.mexprinting.com/
places/ChIJx_9nbV2XwokRjZgdp3mKyxw,"141 Willett Ave, Port Chester, NY 10573, USA","{'latitude': 41.003698199999995, 'longitude': -73.66322579999999}","{'text': 'Embroidery Experts', 'languageCode': 'en'}",http://www.embroideryexperts.com/
places/ChIJpbjAEPWLwokRW51IzF_vyHE,"2922 Westchester Ave, Bronx, NY 10461, USA","{'latitude': 40.846355599999995, 'longitude': -73.8329042}","{'text': 'Carmelinda Boutique & Embroidery', 'languageCode': 'en'}",https://www.carmelindanyc.com/
places/ChIJC0zml3SSwokRofgpKNCLDVc,"47 Potter Ave 1st Fl, New Rochelle, NY 10801, USA","{'latitude': 40.926530299999996, 'longitude': -73.7730436}","{'text': 'Mesh Print Studio', 'languageCode': 'en'}",http://www.meshprintstudio.com/
places/ChIJ79oz_rqMwokRs8Kucxd_bn8,"200 Baychester Ave, Bronx, NY 10475, USA","{'latitude': 40.8634655, 'longitude': -73.8273063}","{'text': 'Lids', 'languageCode': 'en'}",https://www.lids.com/store/lids-the-mall-at-bay-plaza/sd-17592479+z-9497244-676753020?_s=bm-LIDS-RETAIL-GMB
places/ChIJ_bOYoKCVwokR2ZSDTW3TnBY,"48 Mamaroneck Ave suit 18, White Plains, NY 10601, USA","{'latitude': 41.0312196, 'longitude': -73.76645839999999}","{'text': ""Stitch'is Embroidery"", 'languageCode': 'en'}",https://www.stitchisembroidery.com/?fbclid=PAAaY3PRs0HZKoDTAOWnWIcLX0gmRNlw5pnfD9Rm7tgEaRksJiueGQGIoWXvk_aem_AfW_GFCRjugPDLIcmEUT0_u6g4ALsb9rMNhZV9ZUNEmI00Kz_fUVYfFpiMpwKwXpEys
places/ChIJCxzzESqJwokRAIbNLxB6GPs,"366 Main St, Port Washington, NY 11050, USA","{'latitude': 40.8313059, 'longitude': -73.70173179999999}","{'text': 'Spectrum Designs Foundation', 'languageCode': 'en'}",http://www.spectrumdesigns.org/
places/ChIJqa__tfmBwokRtscTNzMl_Hg,"39 Jefry Ln, Hicksville, NY 11801, USA","{'latitude': 40.7518367, 'longitude': -73.5030149}","{'text': 'The Ink Stitch Club', 'languageCode': 'en'}",https://inkstitchclub.com/
